,loss,val_loss
0,0.0005976968095637858,0.0011463864939287305
1,0.0006298364023678005,0.0016288019251078367
2,0.000641466467641294,0.0011131580686196685
3,0.0006176905590109527,0.0011350058484822512
4,0.0006097357836551964,0.0012949617812409997
5,0.0006007439224049449,0.0012784015852957964
6,0.0005968328332528472,0.001149286748841405
7,0.0005869625019840896,0.0011289839167147875
8,0.0005863728583790362,0.0012909889919683337
9,0.0006092553376220167,0.0012766367290169
10,0.0005861363024450839,0.0011530013289302588
11,0.0005909951287321746,0.0011462641414254904
12,0.0005943936412222683,0.0012880275025963783
13,0.0006289281300269067,0.001291676890105009
14,0.0005908263265155256,0.0011201923480257392
15,0.0005858999793417752,0.0012537461007013917
16,0.0005522351711988449,0.0014910970348864794
17,0.0005961445276625454,0.0012119659222662449
18,0.0005664400523528457,0.001112659927457571
19,0.0006202876684255898,0.0013721350114792585
20,0.0006097449222579598,0.0012499782023951411
21,0.000604436150752008,0.0011063881684094667
22,0.0005887788720428944,0.001124652219004929
23,0.0005848886794410646,0.001536421594209969
24,0.0005918764509260654,0.001298381364904344
25,0.0006071152747608721,0.0011142021976411343
26,0.000594082404859364,0.0013029852416366339
