,loss,val_loss
0,0.06771466881036758,0.0008850485901348293
1,0.006121915765106678,0.004295216873288155
2,0.0036189269740134478,0.0034817864652723074
3,0.0025325824972242117,0.002198669360950589
4,0.00216718134470284,0.0006916551501490176
5,0.00306496093980968,0.0011040387907996774
6,0.002273713704198599,0.00043403252493590117
7,0.0019573650788515806,0.002701288089156151
8,0.0017940591787919402,0.0016948020784184337
9,0.0015871168579906225,0.00019439810421317816
10,0.0017335691954940557,0.0011108039179816842
11,0.0015187393873929977,0.0007975813932716846
12,0.00163985975086689,0.0007635387009941041
13,0.0014299240428954363,0.002408459549769759
14,0.00140483770519495,0.0004920951905660331
15,0.00140457134693861,0.0025806885678321123
16,0.0015120893949642777,0.00036546250339597464
17,0.0015063452301546931,0.004515911918133497
18,0.00129900558385998,0.001258389325812459
19,0.001253949012607336,0.004519094247370958
20,0.0016115927137434483,0.00027836000663228333
21,0.0015215374296531081,0.0011427563149482012
22,0.0012038903078064322,0.000465246441308409
23,0.0011813677847385406,0.0018559226300567389
24,0.0012028993805870414,0.0007432119455188513
25,0.001348117832094431,0.004217466339468956
26,0.0012583688367158175,0.00020165048772469163
27,0.0015820258995518088,0.0005395931657403708
28,0.0011180690489709377,0.0005660865572281182
29,0.0011484813876450062,0.0029701644089072943
30,0.0010721280705183744,0.0014675164129585028
31,0.001129678450524807,0.002217555418610573
32,0.0010435458971187472,0.0017324697691947222
33,0.0009685494005680084,0.0035150283947587013
34,0.001413960475474596,0.002919786609709263
35,0.0010825442150235176,0.0010090568102896214
36,0.0009036105475388467,0.002018235856667161
37,0.0009889958892017603,0.0001734316028887406
38,0.0011184426257386804,0.0001648363540880382
39,0.0011008806759491563,0.0012677439954131842
40,0.0010642488487064838,0.005451914854347706
41,0.0012160598998889327,0.00015475125110242516
42,0.0011183031601831317,0.0002070772461593151
43,0.0009638193296268582,0.00017468101577833295
44,0.0009024342871271074,0.0023313849233090878
45,0.0009523715125396848,0.0012467334745451808
46,0.000870438409037888,0.0007338715367950499
47,0.0008344193920493126,0.003436469938606024
48,0.0008963354048319161,0.0009230002760887146
49,0.0010125819826498628,0.00022038865427020937
50,0.0009181207278743386,0.0056350016966462135
51,0.0014759402256458998,0.0031879418529570103
52,0.001097600208595395,0.0030835208017379045
53,0.0008188487263396382,0.0013304880121722817
54,0.0007370341918431222,0.0002125927567249164
55,0.0010640147374942899,0.0005891654291190207
56,0.000792613485828042,0.0020430516451597214
57,0.0007682769210077822,0.00020015757763758302
58,0.000941731093917042,0.00018643782823346555
59,0.0009554774151183665,0.00022613648616243154
60,0.0008191281813196838,0.00014672141696792096
61,0.0008507745806127787,0.00044009427074342966
62,0.0006821556598879397,0.0021933431271463633
63,0.0007775997510179877,0.0008573149680159986
64,0.0007174016791395843,0.0034046650398522615
65,0.0007849633693695068,0.00015535281272605062
66,0.0007692458457313478,0.00038005009992048144
67,0.0006974072894081473,0.0008376136538572609
68,0.0007364288903772831,0.002321140142157674
69,0.000761291419621557,0.0014224479673430324
70,0.0006605380331166089,0.0012074207188561559
71,0.0006366799934767187,0.0005328485858626664
72,0.0006490707164630294,0.0015894848620519042
73,0.0007165622664615512,0.000312437885440886
74,0.0006798127433285117,0.0022353576496243477
75,0.000633052724879235,0.0006518568843603134
76,0.0006700009107589722,0.0015289586735889316
77,0.0006156282033771276,0.0007271233480423689
78,0.0005942375282756984,0.00020157999824732542
79,0.0006739472737535834,0.00036927289329469204
80,0.0006472728564403951,0.0002890722535084933
81,0.0006796129746362567,0.0011476316722109914
82,0.0007302097510546446,0.0006972336559556425
83,0.0006421447615139186,0.0012612922582775354
84,0.0006988655659370124,0.0010961421066895127
85,0.0006732172332704067,0.00014395028119906783
86,0.0006779622053727508,0.0013763547176495194
87,0.0007655572262592614,0.00020796208991669118
88,0.0006589014665223658,0.0006078773876652122
