1517439600,152.54269456000003,1125,1125.00023942,1111.10999995,1119.39999971
1517436000,111.99856145999999,1115.71016114,1119.99003688,1105.13,1109.84
1517432400,64.68781225999999,1110,1112.27,1100.09999999,1112.14
1517428800,102.09511316999999,1109.5599999,1114.98002762,1100.08999996,1100.09
1517425200,99.97119587999997,1100.09,1114.38,1100.09,1112.43002674
1517421600,158.38517199999998,1112.46010661,1121.65979381,1103.34998635,1113.5
1517418000,183.04428339999998,1113.62999933,1120.00002736,1103.65,1108.50005869
1517414400,353.35355490000006,1108.5,1110.93000539,1091.00999967,1107.10000128
1517410800,809.50234956,1111.10000024,1120.00001699,1092.14,1096
1517407200,517.6829944899999,1092,1118.72000469,1090,1108
1517403600,612.42161467,1108.88,1131.09053041,1106,1125.50001348
1517400000,488.7241248999999,1125.5,1127.76003085,1108.96999994,1113.21000197
1517396400,370.2676924099998,1114.0001844,1118,1092.57,1109.26
1517392800,828.8759551300001,1108,1119.00000658,1096.89,1096.97
1517389200,589.2068262799999,1096.97,1118.00000015,1080.67,1104.47
1517385600,522.18056687,1104.47000344,1115.35004123,1093.37995546,1112.01
1517382000,637.2616790600001,1111.11,1115.99001543,1098.18999999,1098.19
1517378400,655.13032895,1098.3,1105.23809524,1080.16999994,1084.990001
1517374800,615.8446405799999,1083.00999974,1084.99000237,1063.62999985,1076.89058456
1517371200,603.76234142,1075.40999963,1088.83,1066.81999982,1085.98999997
1517367600,730.86455966,1085.99,1095.98002825,1074.50999967,1095.98001648
1517364000,932.88507304,1096.00004874,1099.33035714,1051.99,1055.00000212
1517360400,1153.67066103,1054,1081.00025375,1040,1054.98
1517356800,477.42706395000005,1060.00002101,1094.39001088,1052.62999985,1081.12
1517353200,358.22963868,1085.99,1105.65,1075.1875,1105.65
1517349600,193.05747054999998,1106.03002623,1124.30352304,1087,1087.00003769
1517346000,205.02653449999994,1087.00005246,1098.99000698,1077.5099999,1082
1517342400,291.7764423699999,1082,1109,1070.01999984,1109
1517338800,701.9884075000001,1109,1127.0000192,1057.39999799,1069.55999986
1517335200,1397.8111913999999,1069.55999986,1114.13095238,1057.56,1113
1517331600,320.48057059999996,1116.10002399,1143.92000074,1113,1124.48000007
1517328000,699.85859714,1124.48,1160.0061499,1114.14999997,1114.98
1517324400,1146.48299255,1114.8,1146.37013284,1109.27999997,1144.55999986
1517320800,907.5664754100001,1144.56,1153.00022508,1135,1139
1517317200,1326.9851575900004,1137.45999996,1171.99,1135,1167.90053033
1517313600,503.87083021999996,1167.41,1181.41000303,1167.41,1170.49999992
1517310000,342.76428038,1170.50027756,1179.11027234,1165.01999996,1177.90979098
1517306400,638.9499513500001,1177.91000014,1183.9901871,1164.55,1176.32
1517302800,451.8603843100001,1176.32,1190.00007754,1168.75,1188.89000332
1517299200,490.4326284900001,1189,1190,1170,1172
1517295600,572.60887112,1172,1179.00004004,1158.28999999,1166.68
1517292000,375.67625612999996,1162.19999995,1175.9,1162.10999998,1164.18
1517288400,390.56044827000005,1164.18,1175.80000199,1150.23,1154.98
1517284800,604.0671984600002,1154.98,1158.12000116,1135,1144.17000369
1517281200,713.6127766800001,1140.3,1148.99002578,1125.21,1145
1517277600,1101.1775487700002,1143,1175.8800497,1139.81999986,1145
1517274000,786.8368101399998,1149.00002174,1184.3,1141.77990431,1178.02
1517270400,261.6336415,1178,1186.00005943,1173.77999948,1183.59
1517266800,183.13625101999997,1183.59,1185.01173021,1168.43,1168.6
1517263200,211.58917964000008,1171.23,1185.28,1168.59999988,1177.48999997
1517259600,112.53228362999998,1184.85,1185.42044021,1172.68,1173.28
1517256000,126.55501813000006,1173.48,1191.99007971,1173.48,1181.82
1517252400,128.04490459,1183.1,1195.97014956,1181.82,1188.95999994
1517248800,137.89458328,1190,1201.82013134,1188.94999995,1198.6
1517245200,256.52244258,1201.8,1213.98004711,1194.59,1201.83
1517241600,466.14442444,1201.08003084,1215.65924896,1191.02,1199.09999996
1517238000,576.5516563799999,1199.09976495,1211.99000573,1192,1205.02
1517234400,555.16655899,1205,1212.00007144,1188.95999999,1196
1517230800,794.37449227,1196,1210.0500023,1190,1192
1517227200,438.56313508,1192,1199.00170471,1180.30999998,1183.8
1517223600,481.4260692899999,1183.8,1213.97002273,1175.59999999,1199.90002302
1517220000,372.2583291099999,1200,1210.30071103,1196,1201.07
1517216400,722.1686598299998,1201.07000051,1211.09001383,1188.10999995,1197.77
1517212800,916.8979428799998,1201.22001465,1205.04155001,1168.6,1191.19
1517209200,840.5333117900001,1190.68999922,1206.38001565,1189.65985577,1196
1517205600,910.6641076099999,1195.88,1225.00020813,1192.89999992,1223.51
1517202000,547.5636634499999,1224.00009286,1234.76,1220,1227.57
1517198400,608.8422716899997,1227.3,1234.96052632,1207,1208.08
1517194800,624.2872649900002,1210.92000991,1217.05952381,1203.66,1208.99
1517191200,893.1141376999999,1213.83,1282.14285714,1190,1203.93
1517187600,1519.9992703500002,1203.93,1254.38211382,1185.8,1254.37073679
1517184000,496.05319497000016,1250,1254.38064954,1239.51999958,1248
1517180400,268.6621482400001,1248,1257.58033614,1245,1252
1517176800,294.06244341,1252,1256.00070664,1237.15,1242.05
1517173200,115.37854604999998,1241.08999992,1248.10033672,1234.01999982,1241.84999998
1517169600,199.70645845,1241.85025236,1244.59001588,1230,1232.03999996
1517166000,263.21405697000006,1232.01999993,1245.76000603,1225.09999994,1241.94
1517162400,292.81928479999993,1239.74000006,1245.07007303,1227.96,1229.30001325
1517158800,252.6418843199999,1228.02,1234.85010574,1223.17,1228
