1517439600,14.22768122,10313.07746201,10314.05807505,10150.84999932,10203.31999824
1517436000,5.991346009999999,10194.55014701,10288.15652833,10127.26987659,10146.48627777
1517432400,3.36449004,10105.75,10199.96004093,10001,10178.3299983
1517428800,5.14472822,10177.58999991,10210.00115464,10062.73,10076.11
1517425200,7.451170609999996,10069.1,10200,10030.39999906,10098.99343614
1517421600,11.390118089999994,10108.18,10188.99097434,9984,10080.26253531
1517418000,17.32343307,10080.26067401,10177.43287367,9997.98999996,10032
1517414400,36.34300838000001,10031.98999918,10100.0900902,9900,10030.4
1517410800,35.44383665999999,10072.59259074,10133.74036819,9956.01,10008.52857105
1517407200,26.72625278999999,9952,10409.6969697,9950,10160.02000152
1517403600,24.895436199999992,10160.01,10428.02696556,10116.22999941,10399.19
1517400000,14.63549995,10400,10456.45588235,10244.64,10320.08320083
1517396400,30.22827097,10320.01,10343.92405968,10150,10250.00373192
1517392800,15.464584409999999,10250,10300.00188542,10168.02999975,10195.00333486
1517389200,22.96881335000001,10195.00201287,10347.0661415,10098.19,10290.07999945
1517385600,34.886310849999994,10290.09161558,10385.41138887,10220,10287
1517382000,41.09587252000002,10287.01,10386.95538441,10155.24,10243
1517378400,32.20940759999999,10254.71214587,10296.40000001,10067.05,10120.85033902
1517374800,40.51211166,10119.83553006,10120.86158452,9888,10004.51
1517371200,71.31271581999998,10030.1701741,10170,9930,10097.54
1517367600,54.638762799999995,10097.54,10555.44444444,10051.000068,10299.99
1517364000,47.320319070000004,10300,10373.15517241,9983,9983.46117634
1517360400,64.52716708000001,9993,10057.24619737,9780,9860
1517356800,53.718497469999996,9888.08059437,10279.07000299,9860,10240.96
1517353200,22.026162360000004,10240.96,10400.2227493,10120.98999605,10400.01
1517349600,25.467277990000007,10400.01,10640.30833333,10337.98,10337.98
1517346000,21.772617270000005,10337.98,10453,10188.09,10258.22353618
1517342400,15.1179609,10258.22394083,10424.07,10106.01,10400
1517338800,42.290452779999995,10400,10682.35294118,10000,10084.97
1517335200,99.20253643999999,10060.05999997,10389.00029105,9938.83,10389.00029105
1517331600,32.07340909999999,10316.28953039,10566.16789711,10310,10497.00667907
1517328000,40.04382199999999,10497.00390215,15261,10365.08999984,10377.852657
1517324400,56.93916036000002,10384.59230815,10684.99028054,10294.30999912,10610
1517320800,41.49690012000001,10610,10731.03152494,10555.1,10661.83
1517317200,53.38862206000002,10661.83,11078.00137804,10600,11078.00137804
1517313600,24.947259550000002,11078.96431586,11136.04047418,10960.86999968,11087.00019494
1517310000,28.260529559999995,11002.03999979,11250.30555556,10926.58,10969.8899999
1517306400,20.67339626,11014.80073885,11050.15,10925.63999866,10977.99
1517302800,34.08042675000001,11049.78,11239,10990,11160.59
1517299200,25.27321494000001,11204.59223698,11422.22222222,11070.55999948,11128.54367502
1517295600,30.602963089999996,11070.56,11144.23130462,10990,11066.0164605
1517292000,27.45659204,11066.01511252,11144.23394358,11012,11078.53
1517288400,22.621270720000002,11047.33,11159.90948942,11003.04,11080
1517284800,12.527909499999998,11128.37104973,11200.00419038,10990,11041.85167764
1517281200,41.85496851000001,11041.86693138,11400,10900,11048.6
1517277600,38.469176579999996,11033.2,11229.18393753,11000,11000
1517274000,32.70047663,11066.00055517,11367.35397782,11000,11290
1517270400,18.407726330000003,11290,11400.03916874,11200.00999983,11365.46
1517266800,21.343879250000004,11365.45082424,11400.00006454,11100,11191.38
1517263200,22.73561986,11246.26,11410.86338009,11191.37999937,11393.56053142
1517259600,14.006288999999999,11319.57,11412.25365655,11263.31,11380.19417295
1517256000,5.278066449999999,11386.02409413,11412.25769342,11315,11316.38
1517252400,11.952443189999999,11316.78,11496.34098027,11316.38,11400.00063433
1517248800,4.42527243,11400.00295455,11400.08500213,11322.34,11400
1517245200,8.910504630000002,11425.54,11450.03108071,11349.09,11379.98002609
1517241600,15.323842429999996,11398.2,11714.28571429,11315,11365
1517238000,35.45635437999999,11365,11466.01780271,11305,11350
1517234400,19.12150427,11350,11410.10410104,11296.6,11320.042805
1517230800,19.333559200000003,11320.00089317,11352.29345631,11210.24999616,11240.00273823
1517227200,18.317033390000006,11240,11313.70346757,11200,11261
1517223600,36.7058038,11232.21999728,11502.98338005,11212.11999741,11440.16
1517220000,25.153467539999998,11413.17,11532.0227112,11332.32,11401.84432524
1517216400,18.07404734,11401.80041007,11496.90060939,11304.46999783,11431.06999896
1517212800,24.599037919999997,11431.069999,11500,11257.85890411,11388
1517209200,15.438644709999997,11400.00052738,11717.25,11351.13140816,11400.01946109
1517205600,71.68755947000001,11400.01052796,11666.00592446,11350,11643.8
1517202000,31.957109959999993,11643.8,11700.06696358,11574.89,11665.00150782
1517198400,22.10472518,11665,11748.00155885,11530,11622
1517194800,18.503030539999997,11622,11748.0019308,11501,11639.3
1517191200,29.176236280000005,11639.30220217,11648.08384183,11498.17999921,11543.35
1517187600,59.117312089999984,11579.48579486,11999.05385593,11543.32,11860.5
1517184000,17.87127414000001,11899.99,11999.97452229,11791.03,11791.03
1517180400,11.863749409999993,11901.87844543,11968.00676223,11791.02,11873.79999676
1517176800,10.237716199999996,11873.79999984,11954.21429007,11864.19999764,11940.87
1517173200,7.513533529999999,11864.20082547,11951.99877578,11849.81999661,11850.02
1517169600,11.47067642,11899.7940501,11923.03742961,11782.8,11890
1517166000,9.657299019999998,11815.93,11898.36038284,11763,11792.20999732
1517162400,12.011110330000001,11792.2,11923.0399999,11764.88999813,11884.87
1517158800,13.37402764,11780.01572404,11952.06374318,11760,11948.38
1517155200,32.10310727,11859.43,12000.3,11745,11798.99
